Label,Statement,Party Affiliation,Credibility Score,Categorized Job Title,Categorized Subject,Categorized Context,Sentiment
barely-true,The economy we preside over today is better than the one we inherited.,Democrat,1.15,Government Officials,Economy and Finance,Print and Online Publications,POSITIVE
mostly-true,Says Marco Rubio opposes abortioneven in the case of rape and incest.,Democrat,1.25,Government Officials,Social Issues,Other,NEGATIVE
mostly-true,Says Donald Trump has bankrupt four separate businesses.,Democrat,0.8846153846153846,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
false,We must deal with the here and now and assure affordable fuel for America by increasing domestic production.,Republican,0.1267123287671233,Government Officials,Environment and Energy,Other,POSITIVE
false,"For the past year, I was censored and muzzled.",Republican,0.046875,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE
mostly-true,"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.",Democrat,0.7441860465116279,Government Officials,Healthcare,Public Speaking,NEGATIVE
barely-true,Says Williamson County District Attorney John Bradley reduces 36 percent of felonies to misdemeanors and hands them off to her.,Republican,0.5,Legal & Advocacy,Social Issues,Print and Online Publications,NEGATIVE
mostly-true,"According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit.",Democrat,1.1666666666666667,Others,Politics and Government,Other,NEGATIVE
mostly-true,Today New Mexico (has) the sixth-fastest growing economy.,Democrat,0.8333333333333334,Government Officials,Economy and Finance,Broadcast Media,POSITIVE
false,"The Texas leg of the Keystone pipeline has already created 4,800 jobs in just the year its been up and running.",Republican,0.20588235294117646,Government Officials,Environment and Energy,Social Media and Online Platforms,NEGATIVE
barely-true,A third of the budget for the city of Ferguson (Missouri) was being reaped by civil fines.,Republican,0.3125,Others,Social Issues,Broadcast Media,NEGATIVE
half-true,Says 25 percent of Austins public school buildings are underutilized.,Other,1.0,Others,Other,Broadcast Media,NEGATIVE
mostly-true,SaysLoretta Lynchs nomination has been now sitting there longer than the previous seven attorney general nominees combined.,Democrat,0.7441860465116279,Government Officials,Law and Ethics,Public Speaking,NEGATIVE
false,"I had previously said that NATO was obsolete because it failed to deal adequately with terrorism. Since my comments, they have changed their policy and now have a new division focused on terror threats.",Republican,-0.7806748466257669,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE
mostly-true,"Taxpayer money will provide iPod Touch devices to high school students in Utah, BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa.",Republican,0.20588235294117646,Government Officials,Other,Other,NEGATIVE
true,Says over 90 percent of Travis Countys eligible residents have registered to vote.,Democrat,2.0,Others,Politics and Government,Public Speaking,POSITIVE
true,"In the African-American community today, 68 percent of kids born are born out of wedlock.",Republican,0.11363636363636363,Government Officials,Other,Other,POSITIVE
pants-fire,"Says that at a campaign rally President Barack Obama spent so much time screaming at a protester, and frankly it was a disgrace.",Republican,-0.7806748466257669,Government Officials,Politics and Government,Public Speaking,NEGATIVE
mostly-true,Says a drug test can be performed for just $4 or $5.,Republican,-1.0,Government Officials,Healthcare,Broadcast Media,NEGATIVE
half-true,"Says that before Rick Perry became governor, only 4 percent of our total labor force was a minimum wage job ... Today, that number has more than doubled (to) 9.5 percent.",Democrat,1.375,Others,Economy and Finance,Public Speaking,NEGATIVE
pants-fire,"When Hillary Clinton ran the State Department, $6 billion was missing. How do you miss $6 billion? You ran the State Department, $6 billion was either stolen they dont know.",Republican,-0.7806748466257669,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
pants-fire,Prayer rugs have recently been found on the Texas side of the border in the brush.,Republican,-0.19444444444444445,Government Officials,Social Issues,Public Speaking,NEGATIVE
mostly-true,We have cut our deficits by almost three-quarters.,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
half-true,"Says that in 2009, Jon Huntsman said that the Recovery Act wasnt large enough and as governor he asked for $14.4 billion in federal stimulus funds. Now hes saying that he never supported it.",Democrat,1.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
false,On changing the rules for filibusters on presidential nominees,Democrat,0.7441860465116279,Government Officials,Other,Public Speaking,POSITIVE
barely-true,Gov. Romney cut off kosher meals for Jewish senior citizens who were on Medicaid to save $5 a day.,Republican,-0.20833333333333334,Media Professionals,Healthcare,Public Speaking,NEGATIVE
half-true,"Since February 2009, the private sector has lost millions of jobs while the federal government has grown by hundreds of thousands of workers.",Republican,-0.47115384615384615,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
half-true,Oregons per capita income is 9 percent below the national average and getting worse. This is a state thats actually getting poorer.,Republican,0.75,Government Officials,Economy and Finance,Print and Online Publications,NEGATIVE
barely-true,"A grant for $5,000 [from the Governors Workforce Board] went to teach an employee at a company that makes ornamental business card holders how to use Facebook and Twitter.",Other,-0.875,Business & Industry Leaders,Economy and Finance,Other,NEGATIVE
false,Says rabid animals from other states carry different strains of rabies that Florida vaccines and serums dont affect.,Other,0.6666666666666666,Business & Industry Leaders,Other,Legislative and Official Proceedings,NEGATIVE
false,We spent $223-million on a bridge in Alaska to an island with 50 people on it.,Republican,0.1267123287671233,Government Officials,Politics and Government,Public Speaking,NEGATIVE
pants-fire,Withheld union dues fund half of Dem (Democratic) campaigns in Florida.,Republican,-0.8333333333333334,Government Officials,Other,Other,NEGATIVE
true,My wife is going to be the first Hispanic first lady in the history of Texas.,Republican,0.13636363636363635,Government Officials,Other,Broadcast Media,POSITIVE
mostly-true,Eliminating earmarks does not reduce spending.,Republican,2.0,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE
false,The health care law is the largest tax [increase] in the history of our country,Republican,-0.7272727272727273,Government Officials,Healthcare,Broadcast Media,POSITIVE
half-true,Rhode Island is the last state still using the Optech III P voting machines and they dont meet suggested federal standards.,Other,1.0,Business & Industry Leaders,Politics and Government,Legislative and Official Proceedings,NEGATIVE
half-true,"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.",Republican,-0.6,Government Officials,Healthcare,Print and Online Publications,NEGATIVE
false,Nevada will be energy independent within the immediate future.,Democrat,0.0,Others,Environment and Energy,Broadcast Media,POSITIVE
false,Says there were only about eight or 10 inflammatory sentences in his newsletters.,Republican,0.046875,Government Officials,Other,Broadcast Media,NEGATIVE
mostly-true,Raising the minimum wage to $10.10 an hour will destroy between half a million and one million jobs.,Republican,0.42,Others,Economy and Finance,Broadcast Media,NEGATIVE
true,"Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.",Democrat,0.7441860465116279,Government Officials,Social Issues,Other,NEGATIVE
half-true,"Under the Obama administrations bailout of General Motors, Ohio dealerships were forced to close.",Republican,0.11363636363636363,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
true,"Says if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.",Republican,1.25,Government Officials,Other,Print and Online Publications,NEGATIVE
true,Says tenure still exists but its been overhauled for teachers in New Jersey.,Democrat,0.21428571428571427,Government Officials,Other,Broadcast Media,NEGATIVE
false,On the coal industry,Democrat,-0.36,Government Officials,Environment and Energy,Broadcast Media,POSITIVE
half-true,"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.",Democrat,-0.5,Others,Economy and Finance,Other,NEGATIVE
barely-true,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.",Republican,-1.3214285714285714,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
half-true,The governments twice the size it was 10 years ago. Its 30 percent bigger than it was when (Barack) Obama became president.,Republican,0.2,Government Officials,Politics and Government,Broadcast Media,POSITIVE
half-true,President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,Democrat,0.7441860465116279,Government Officials,Environment and Energy,Other,POSITIVE
half-true,Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,Republican,0.4076923076923077,Government Officials,Politics and Government,Personal and Campaign Communications,NEGATIVE
false,"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",Democrat,-2.0,Government Officials,Economy and Finance,Other,NEGATIVE
half-true,Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,Democrat,0.7441860465116279,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE
half-true,"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.",Democrat,1.0,Legal & Advocacy,Politics and Government,Broadcast Media,POSITIVE
false,"When I was speaker, we had four consecutive balanced budgets.",Republican,-0.20833333333333334,Media Professionals,Politics and Government,Broadcast Media,POSITIVE
true,Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,Republican,-1.3214285714285714,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
false,The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.,Republican,-2.0,Government Officials,Politics and Government,Print and Online Publications,NEGATIVE
barely-true,Says David Rivera allowed House Republican leaders to strip key provisions from the STOCK Act that would crack down on insider trading by members of Congress.,Democrat,1.25,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE
false,Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,Media,0.06818181818181818,Media Professionals,Politics and Government,Print and Online Publications,NEGATIVE
mostly-true,"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.",Republican,2.0,Others,Economy and Finance,Public Speaking,NEGATIVE
true,"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""",Democrat,0.16666666666666666,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE
half-true,The medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,Republican,1.1,Government Officials,Healthcare,Broadcast Media,NEGATIVE
false,Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,Democrat,-0.6153846153846154,Others,Other,Other,NEGATIVE
mostly-true,We have the highest per-pupil cost in the country.,Republican,1.25,Government Officials,Economy and Finance,Other,NEGATIVE
mostly-true,"In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party.",Democrat,0.6666666666666666,Others,Social Issues,Other,POSITIVE
true,Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions.,Democrat,0.5476190476190477,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
half-true,"When union membership goes down, so do (middle class) wages.",Other,-0.045454545454545456,Media Professionals,Other,Personal and Campaign Communications,NEGATIVE
half-true,"The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.",Democrat,1.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
half-true,Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,Democrat,-0.5,Government Officials,Other,Personal and Campaign Communications,NEGATIVE
half-true,Our school test scores are right at the bottom.,Democrat,1.0,Legal & Advocacy,Other,Public Speaking,NEGATIVE
half-true,"There was a report that came out from the FBI a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.",Republican,-0.5,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
true,The problem with invasive species today in the Great Lakes isnt ballast water.,Republican,1.25,Government Officials,Environment and Energy,Public Speaking,NEGATIVE
false,Dan Branch once lobbied for the AFL-CIO.,Republican,-0.6666666666666666,Legal & Advocacy,Economy and Finance,Print and Online Publications,NEGATIVE
mostly-true,Our state has no major rivers to produce big hydropower.,Republican,1.5,Government Officials,Environment and Energy,Personal and Campaign Communications,NEGATIVE
barely-true,SaysCongressman Jack Kingston voted to raise his pay seven times.,Republican,0.71875,Others,Politics and Government,Broadcast Media,NEGATIVE
barely-true,Common Core means there are over 300 data elements the government is going to be collecting about your children and about you.,Democrat,0.5,Others,Other,Public Speaking,POSITIVE
false,"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.",Republican,-1.1666666666666667,Media Professionals,Law and Ethics,Print and Online Publications,NEGATIVE
pants-fire,Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,Republican,-0.07692307692307693,Government Officials,Social Issues,Broadcast Media,NEGATIVE
true,"For the first time in 35 years, we have more businesses dying than we do starting.",Republican,0.43023255813953487,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
mostly-true,The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S.,Other,2.0,Others,Social Issues,Social Media and Online Platforms,NEGATIVE
true,"Say that under state law, systems development charges can only be spent on capital investment.",Other,-0.75,Government Officials,Other,Broadcast Media,NEGATIVE
barely-true,"Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.",Other,0.6666666666666666,Government Officials,Other,Broadcast Media,NEGATIVE
half-true,Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,Republican,1.1666666666666667,Others,Politics and Government,Other,POSITIVE
half-true,"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",Republican,0.43023255813953487,Government Officials,Other,Broadcast Media,NEGATIVE
half-true,"If you like your health care plan, you can keep your health care plan.",Democrat,0.7441860465116279,Government Officials,Healthcare,Broadcast Media,POSITIVE
false,The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,Republican,-0.17117117117117117,Government Officials,Social Issues,Broadcast Media,POSITIVE
true,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,Republican,0.07142857142857142,Others,Social Issues,Broadcast Media,NEGATIVE
barely-true,"Regarding her State Department email practices, my predecessors did the same thing.",Democrat,0.7330316742081447,Government Officials,Other,Broadcast Media,NEGATIVE
half-true,Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,Democrat,-0.041666666666666664,Others,Healthcare,Personal and Campaign Communications,NEGATIVE
half-true,"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",Republican,0.4076923076923077,Government Officials,Foreign Policy and Security,Social Media and Online Platforms,NEGATIVE
false,Latinos now make up the majority population in Texas.,Democrat,-2.0,Legal & Advocacy,Law and Ethics,Other,POSITIVE
pants-fire,We are only inches away from ceasing to be a free market economy.,Republican,0.11363636363636363,Government Officials,Economy and Finance,Public Speaking,POSITIVE
mostly-true,"I went to the Olympics that was out of balance, and we got it on balance.",Republican,0.11363636363636363,Government Officials,Other,Broadcast Media,POSITIVE
mostly-true,"As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.",Republican,0.06666666666666667,Business & Industry Leaders,Economy and Finance,Personal and Campaign Communications,NEGATIVE
mostly-true,"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.",Republican,1.1666666666666667,Government Officials,Politics and Government,Public Speaking,NEGATIVE
true,(I) helped to invent a system that saved over a billion dollars on welfare.,Republican,0.25,Business & Industry Leaders,Economy and Finance,Other,POSITIVE
true,There are more words in the IRS code than there are in the Bible.,Republican,-0.17117117117117117,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
mostly-true,Says Mitt Romney raised business taxes 20 percent in Massachusetts.,Republican,-0.07692307692307693,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
mostly-true,"Says with the ongoing economic downturn, child abuse is on the rise.",Democrat,1.3,Government Officials,Economy and Finance,Other,NEGATIVE
true,Most voters prefer zombies to the current U.S. Congress.,Republican,2.0,Government Officials,Politics and Government,Other,NEGATIVE
half-true,"The labor market is weak because if you count the unemployed, underemployed, and those whove stopped looking for work, the unemployment rate actually went up last month to 13.5 percent.",Republican,-0.20833333333333334,Media Professionals,Economy and Finance,Other,NEGATIVE
barely-true,"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.",Republican,0.8333333333333334,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
true,"Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area.",Republican,0.06666666666666667,Business & Industry Leaders,Economy and Finance,Public Speaking,POSITIVE
barely-true,"If theres a government shutdown, people dont get their Social Security checks.",Democrat,0.7441860465116279,Government Officials,Politics and Government,Public Speaking,NEGATIVE
half-true,"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.",Media,0.06818181818181818,Media Professionals,Other,Other,NEGATIVE
true,Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close.,Republican,0.14705882352941177,Legal & Advocacy,Other,Personal and Campaign Communications,NEGATIVE
half-true,Says Bernie Sanders fundamentally changed the lives of Immokalee farm workers in Florida for the better.,Independent,0.956989247311828,Government Officials,Social Issues,Personal and Campaign Communications,POSITIVE
false,Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,Media,0.06818181818181818,Media Professionals,Politics and Government,Print and Online Publications,POSITIVE
barely-true,"According to a federal report, Obamacare will increase the long-term federal deficit by $6.2 trillion.",Republican,-0.5555555555555556,Government Officials,Politics and Government,Print and Online Publications,NEGATIVE
barely-true,"In Florida, 300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they dont have health insurance.",Republican,0.43023255813953487,Government Officials,Healthcare,Broadcast Media,NEGATIVE
half-true,Says he never donates to Democrats while Paul Workman contributes to Democrat Kirk Watson and other Democrats running against Republicans.,Republican,1.0,Legal & Advocacy,Politics and Government,Personal and Campaign Communications,NEGATIVE
barely-true,Says House Republicans tried to change the definition of rape.,Democrat,0.03333333333333333,Others,Social Issues,Public Speaking,NEGATIVE
barely-true,Republicans made it easier to buy a gun in states they won in 2010.,Other,0.5,Media Professionals,Other,Personal and Campaign Communications,NEGATIVE
barely-true,"We have a goal of 10 percent of [City of Providence] contracts going to women and minority businesses. In reality, less than 1 percent of contracts go to women and minority businesses.",Democrat,0.625,Education & Non-Profit,Politics and Government,Broadcast Media,NEGATIVE
pants-fire,"The $1.8 billion in [transportation] bonding, we dont have a repayment mechanism.",Democrat,-0.36,Government Officials,Politics and Government,Public Speaking,NEGATIVE
mostly-true,The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000.,Democrat,0.8181818181818182,Government Officials,Economy and Finance,Other,NEGATIVE
half-true,On whether the Iraq War was a mistake.,Republican,0.43023255813953487,Government Officials,Foreign Policy and Security,Broadcast Media,NEGATIVE
false,"We are not producing jobs. We created 80,000 jobs last month. We dont talk about the jobs that we lost. The net of it all is that we lost jobs.",Republican,-0.13636363636363635,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
barely-true,Says he created more than 500 American jobs.,Republican,0.5,Business & Industry Leaders,Economy and Finance,Personal and Campaign Communications,POSITIVE
true,Were borrowing 40 cents of every dollar we spend.,Democrat,2.0,Government Officials,Politics and Government,Broadcast Media,NEGATIVE
true,Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.,Democrat,-1.0,Government Officials,Economy and Finance,Other,POSITIVE
half-true,On hearings about automatic citizenship provision in U.S. Constitution.,Republican,0.20588235294117646,Government Officials,Social Issues,Other,POSITIVE
true,"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.",Republican,1.3571428571428572,Government Officials,Politics and Government,Broadcast Media,POSITIVE
pants-fire,Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down.,Republican,-3.0,Government Officials,Other,Public Speaking,NEGATIVE
barely-true,"Says that even if you have no children, under Obamacare, you would still have to carry insurance that covers pediatric, maternity and newborn care even though you do not need it.",Republican,0.75,Government Officials,Healthcare,Print and Online Publications,POSITIVE
true,Refugees are subject to more rigorous screening than the average tourist in the U.S.,Democrat,0.7441860465116279,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE
true,"Water transportation is the most fuel efficient, least polluting, safest, and least expensive means of moving cargo.",Republican,-0.5,Government Officials,Economy and Finance,Legislative and Official Proceedings,NEGATIVE
half-true,"Of all the people in federal prison for possession of illegal substances, 77 percent of them are not citizens of the United States.",Republican,-1.3,Others,Social Issues,Public Speaking,NEGATIVE
false,"In fact, 85 percent of Oregonians voted in 2008.",Democrat,0.125,Others,Other,Other,POSITIVE
mostly-true,Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph.,Republican,0.4076923076923077,Government Officials,Other,Broadcast Media,POSITIVE
pants-fire,Sen. Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources.,Republican,-0.5,Government Officials,Environment and Energy,Print and Online Publications,NEGATIVE
mostly-true,Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,Republican,0.42,Others,Healthcare,Broadcast Media,NEGATIVE
barely-true,Says There are now Occupy Wall Street camps in hundreds of cities across the United States.,Democrat,0.5416666666666666,Government Officials,Politics and Government,Public Speaking,NEGATIVE
half-true,"The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work wont have any money to spend.",Other,1.0,Business & Industry Leaders,Economy and Finance,Personal and Campaign Communications,NEGATIVE
pants-fire,"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",Republican,-0.030303030303030304,Others,Politics and Government,Public Speaking,NEGATIVE
mostly-true,"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",Republican,1.0,Government Officials,Other,Other,POSITIVE
mostly-true,In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,Democrat,1.6428571428571428,Others,Other,Public Speaking,NEGATIVE
true,Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,Other,2.0,Business & Industry Leaders,Social Issues,Other,NEGATIVE
false,Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,Democrat,-2.0,Legal & Advocacy,Politics and Government,Print and Online Publications,NEGATIVE
barely-true,"No, I did not (have illegal immigrants working at his mansion).",Republican,0.11363636363636363,Government Officials,Social Issues,Other,NEGATIVE
half-true,"In Texas, weve had three ISIS-related incidents already.",Republican,0.13636363636363635,Government Officials,Law and Ethics,Broadcast Media,NEGATIVE
half-true,"John McCain would ""reduce oversight of health insurance.""",Democrat,0.7441860465116279,Government Officials,Healthcare,Personal and Campaign Communications,NEGATIVE
half-true,Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,Democrat,1.5,Government Officials,Economy and Finance,Public Speaking,POSITIVE
true,Governor Carcieri has not been campaigning with me.,Republican,-0.2857142857142857,Government Officials,Other,Broadcast Media,NEGATIVE
false,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",Democrat,-0.6666666666666666,Government Officials,Healthcare,Public Speaking,NEGATIVE
false,I supported the surge when you didn't.,Republican,-0.030303030303030304,Others,Foreign Policy and Security,Broadcast Media,POSITIVE
false,"I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.",Republican,-0.5,Government Officials,Social Issues,Broadcast Media,POSITIVE
barely-true,"Since Scott Walker took office as governor in January 2011, there has been an increase of 33,200 jobs in Wisconsin.",Republican,0.06666666666666667,Business & Industry Leaders,Economy and Finance,Personal and Campaign Communications,POSITIVE
true,Forty-three million Americans are on food stamps.,Republican,-0.7806748466257669,Government Officials,Other,Public Speaking,NEGATIVE
true,"Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.",Republican,0.14814814814814814,Government Officials,Economy and Finance,Personal and Campaign Communications,POSITIVE
half-true,We havent had any legislation which took away one gun in the past 20 years from anybody in this country--not one.,Democrat,0.5454545454545454,Government Officials,Other,Public Speaking,NEGATIVE
pants-fire,"Phoenix, Ariz., is the No. 2 kidnapping capital of the world.",Republican,-3.0,Government Officials,Social Issues,Other,POSITIVE
barely-true,The Senate proposal to restore emergency unemployment benefits for five months was fully paid for.,Democrat,1.125,Government Officials,Politics and Government,Public Speaking,NEGATIVE
true,"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.",Republican,-0.25,Government Officials,Environment and Energy,Other,NEGATIVE
mostly-true,We got back every dime used to rescue the banks.,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
barely-true,"While Arkansas seniors depend on Social Security and Medicare, Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69.",Republican,0.14705882352941177,Legal & Advocacy,Healthcare,Personal and Campaign Communications,POSITIVE
true,Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,Republican,-0.2777777777777778,Others,Other,Personal and Campaign Communications,NEGATIVE
half-true,"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.",Republican,1.5,Government Officials,Environment and Energy,Other,NEGATIVE
pants-fire,"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.",Republican,-0.7806748466257669,Government Officials,Other,Public Speaking,NEGATIVE
barely-true,"Says only seven percent of 2009s stimulus bill went toward transportation projects, yet they created over one-third of the bills total jobs.",Democrat,0.7,Government Officials,Other,Print and Online Publications,NEGATIVE
true,Twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,Republican,0.75,Government Officials,Healthcare,Broadcast Media,NEGATIVE
false,Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,Republican,-2.0,Government Officials,Healthcare,Broadcast Media,NEGATIVE
pants-fire,"Under President Obama: $4,000 tax hike on middle-class families.",Republican,0.11363636363636363,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
barely-true,Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill.,Republican,-0.03571428571428571,Government Officials,Healthcare,Social Media and Online Platforms,NEGATIVE
pants-fire,A Trump television ad shows Mexicans swarming over our southern border.,Republican,-0.7806748466257669,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE
mostly-true,"In Chicago, school is never canceled because of winter weather.",Democrat,0.7441860465116279,Government Officials,Other,Public Speaking,POSITIVE
mostly-true,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,Democrat,2.0,Government Officials,Other,Public Speaking,NEGATIVE
false,President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,Other,-1.0405405405405406,Media Professionals,Other,Other,NEGATIVE
true,"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.",Independent,0.956989247311828,Government Officials,Economy and Finance,Other,NEGATIVE
half-true,"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",Democrat,0.7272727272727273,Others,Other,Public Speaking,NEGATIVE
pants-fire,Says he was exonerated in every single case in 1990s ethics violations charges.,Republican,-0.20833333333333334,Media Professionals,Social Issues,Broadcast Media,NEGATIVE
half-true,"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.",Democrat,1.0,Business & Industry Leaders,Politics and Government,Other,NEGATIVE
true,"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.",Democrat,0.2619047619047619,Government Officials,Social Issues,Personal and Campaign Communications,NEGATIVE
mostly-true,"Weve been able to create about 60,000 net new jobs in Virginia since February.",Republican,0.1111111111111111,Government Officials,Economy and Finance,Broadcast Media,POSITIVE
